"t","i","j","k","v","q"
2021,710,699,350300,39.772,"        1.671"
2021,710,699,350691,230.794,"       35.994"
2021,710,699,350710,1.542,"        0.023"
2021,710,699,360300,1530.96,"        4.427"
2021,710,699,380110,294.673,"      439.721"
2021,710,699,380300,13.111,"        7.440"
2021,710,699,380690,1.652,"        0.258"
2021,710,699,380830,0.045,"        0.020"
2021,710,699,380890,452.157,"       65.455"
2021,710,699,381010,24.161,"        1.574"
2021,710,699,381121,262.788,"       99.840"
2021,710,699,381190,77.86,"       28.477"
2021,710,699,381300,16.698,"        6.500"
2021,710,699,381519,1.208,"        0.010"
2021,710,699,381600,760.209,"     1678.010"
2021,710,699,382000,0.345,"        0.021"
2021,710,699,382200,788.152,"        3.705"
2021,710,699,382340,847.639,"      615.430"
2021,710,699,390110,36.838,"        7.261"
2021,710,699,390190,43.023,"        9.046"
2021,710,699,390230,24.619,"       11.000"
2021,710,699,390390,22.738,"        5.565"
2021,710,699,390590,0.001,"           NA"
2021,710,699,390720,30.153,"       18.089"
2021,710,699,390760,622.832,"     1789.882"
2021,710,699,390799,5.528,"        0.109"
2021,710,699,390940,11.652,"        1.893"
2021,710,699,391190,0.46,"        0.100"
2021,710,699,391530,0.003,"        0.001"
2021,710,699,391722,1.883,"        0.100"
2021,710,699,391729,0.539,"        0.011"
2021,710,699,391740,0.747,"        0.020"
2021,710,699,391910,0.031,"        0.003"
2021,710,699,392010,4.824,"        1.177"
2021,710,699,392042,0.014,"        0.001"
2021,710,699,392061,59.236,"       19.855"
2021,710,699,392069,5.55,"       15.400"
2021,710,699,392099,9.447,"       50.510"
2021,710,699,392119,3.777,"        0.145"
2021,710,699,392210,11.619,"        1.667"
2021,710,699,392290,2.376,"        0.135"
2021,710,699,392321,294.277,"       26.404"
2021,710,699,392330,1.459,"        0.060"
2021,710,699,392350,15.627,"        1.016"
2021,710,699,392410,0.638,"        0.392"
2021,710,699,392590,2.781,"        0.435"
2021,710,699,392620,0.089,"        0.002"
2021,710,699,400400,62.106,"      248.760"
2021,710,699,400591,226.939,"      569.671"
2021,710,699,400690,11.017,"      100.121"
2021,710,699,400821,1.678,"        0.081"
2021,710,699,400940,90.975,"        8.476"
2021,710,699,401010,1.092,"        0.075"
2021,710,699,401110,67.826,"       14.129"
2021,710,699,401191,0.979,"        0.243"
2021,710,699,401290,26.785,"        7.355"
2021,710,699,401390,2.045,"        0.590"
2021,710,699,401511,53.646,"        3.374"
2021,710,699,401610,0.278,"        0.036"
2021,710,699,401693,126.052,"        0.765"
2021,710,699,410422,1139.846,"      700.431"
2021,710,699,410439,7.693,"        0.431"
2021,710,699,410520,5.593,"        0.014"
2021,710,699,410790,5.195,"        0.015"
2021,710,699,420211,0.022,"           NA"
2021,710,699,420221,0.187,"           NA"
2021,710,699,420292,1.535,"        0.072"
2021,710,699,420330,0.066,"        0.002"
2021,710,699,430390,0.135,"        0.002"
2021,710,699,440130,0.16,"        0.013"
2021,710,699,440320,2313.199,"     4891.282"
2021,710,699,440399,305.864,"       15.130"
2021,710,699,441299,0.003,"        0.001"
2021,710,699,441510,0.178,"        0.100"
2021,710,699,441600,1.205,"        0.800"
2021,710,699,441890,5.945,"       10.154"
2021,710,699,442090,0.003,"        0.005"
2021,710,699,450490,4.934,"        0.076"
2021,710,699,470200,388747.95,"   471968.493"
2021,710,699,470500,173.595,"      688.551"
2021,710,699,470710,7657.477,"    36443.587"
2021,710,699,470730,13552.434,"    63657.749"
2021,710,699,480411,263.28,"      431.033"
2021,710,699,480431,10.035,"       68.569"
2021,710,699,480560,42.73,"       72.108"
2021,710,699,481011,4.099,"       25.326"
2021,710,699,481121,5.185,"        0.406"
2021,710,699,481190,21.51,"        0.930"
2021,710,699,481820,4.538,"        1.169"
2021,710,699,481840,0.137,"        0.023"
2021,710,699,481910,195.959,"      144.564"
2021,710,699,481930,3.749,"        1.150"
2021,710,699,481960,0.081,"        0.206"
2021,710,699,482020,0.186,"        0.008"
2021,710,699,482090,0.665,"        0.022"
2021,710,699,482190,0.159,"        0.035"
2021,710,699,482390,855.385,"     3696.132"
2021,710,699,490191,0.68,"        0.481"
2021,710,699,490290,0.053,"        0.001"
2021,710,699,490600,3.03,"        0.075"
2021,710,699,490890,0.001,"        0.005"
2021,710,699,491000,12.345,"        1.244"
2021,710,699,491191,0.285,"        0.016"
2021,710,699,500400,0.001,"        0.001"
2021,710,699,500710,0.006,"        0.002"
2021,710,699,510111,2315.732,"     1225.926"
2021,710,699,510129,76.556,"       34.354"
2021,710,699,510529,43.106,"        0.418"
2021,710,699,510820,0.737,"        0.010"
2021,710,699,510990,13.418,"        0.143"
2021,710,699,520942,0.004,"        0.001"
2021,710,699,521214,0.001,"           NA"
2021,710,699,540753,7.821,"        1.867"
2021,710,699,540783,0.001,"           NA"
2021,710,699,550810,0.003,"        0.001"
2021,710,699,560790,20.235,"        9.356"
2021,710,699,570210,31.443,"        1.438"
2021,710,699,570231,1.3,"        0.074"
2021,710,699,570320,312.06,"       55.960"
2021,710,699,570390,0.665,"        0.062"
2021,710,699,580632,15.162,"        8.778"
2021,710,699,580890,0.014,"        0.016"
2021,710,699,590390,56.282,"      103.223"
2021,710,699,590700,0.122,"        0.004"
2021,710,699,591000,6.649,"        0.237"
2021,710,699,600210,0.001,"           NA"
2021,710,699,610230,0.531,"        0.020"
2021,710,699,610341,0.015,"        0.001"
2021,710,699,610433,0.007,"           NA"
2021,710,699,610443,0.179,"        0.005"
2021,710,699,610452,0.474,"        0.017"
2021,710,699,610462,1.262,"        0.055"
2021,710,699,610469,0.239,"        0.009"
2021,710,699,610590,0.043,"        0.002"
2021,710,699,610821,0.018,"        0.001"
2021,710,699,610910,0.205,"        0.003"
2021,710,699,611010,0.01,"           NA"
2021,710,699,611030,1.683,"        0.057"
2021,710,699,611120,0.271,"        0.005"
2021,710,699,611300,0.546,"        0.194"
2021,710,699,611430,3.309,"        0.165"
2021,710,699,611710,0.066,"        0.001"
2021,710,699,620119,0.584,"        0.011"
2021,710,699,620293,0.058,"        0.001"
2021,710,699,620333,0.002,"           NA"
2021,710,699,620342,0.006,"           NA"
2021,710,699,620412,0.029,"        0.007"
2021,710,699,620433,0.052,"        0.001"
2021,710,699,620443,0.125,"        0.001"
2021,710,699,620452,0.024,"           NA"
2021,710,699,620459,0.224,"        0.005"
2021,710,699,620462,0.345,"        0.004"
2021,710,699,620469,4.105,"        0.121"
2021,710,699,620630,0.809,"        0.016"
2021,710,699,620690,0.059,"        0.001"
2021,710,699,620920,1.082,"        0.032"
2021,710,699,621010,1.362,"        0.105"
2021,710,699,621132,0.017,"        0.001"
2021,710,699,621139,0.007,"        0.010"
2021,710,699,621143,0.808,"        0.026"
2021,710,699,621490,0.237,"        0.051"
2021,710,699,621710,0.009,"        0.005"
2021,710,699,630130,0.034,"        0.010"
2021,710,699,630229,0.003,"           NA"
2021,710,699,630491,0.683,"        0.100"
2021,710,699,630629,8.948,"        0.420"
2021,710,699,630790,13.765,"        0.813"
2021,710,699,640219,0.055,"        0.001"
2021,710,699,640399,15.06,"        0.290"
2021,710,699,640610,28.098,"        5.674"
2021,710,699,640699,2.423,"        0.194"
2021,710,699,650610,0.796,"        0.016"
2021,710,699,660199,1.53,"        0.201"
2021,710,699,680221,9.23,"       13.356"
2021,710,699,680299,0.078,"        0.010"
2021,710,699,680530,1.02,"        0.120"
2021,710,699,680620,35.338,"       44.211"
2021,710,699,681099,5.208,"        7.840"
2021,710,699,690100,0.172,"        0.253"
2021,710,699,690320,276.645,"       12.610"
2021,710,699,690490,16.925,"       24.000"
2021,710,699,690919,4066.824,"      117.824"
2021,710,699,691110,0.221,"        0.021"
2021,710,699,691490,47.088,"        1.196"
2021,710,699,700521,8449.308,"    14153.177"
2021,710,699,700711,0.082,"        0.023"
2021,710,699,700910,0.189,"        0.011"
2021,710,699,701090,0.143,"        0.015"
2021,710,699,701329,0.795,"        0.053"
2021,710,699,702000,0.019,"        0.002"
2021,710,699,710221,96.069,"        0.001"
2021,710,699,710239,23817.543,"        0.011"
2021,710,699,710391,0.54,"           NA"
2021,710,699,710691,4019.02,"        5.000"
2021,710,699,710812,4103870.59,"       71.680"
2021,710,699,711019,2444.849,"        0.050"
2021,710,699,711029,27043.803,"        0.317"
2021,710,699,711039,20764.112,"        0.025"
2021,710,699,711049,2241.732,"        0.157"
2021,710,699,711719,3.513,"        0.099"
2021,710,699,720130,11061.923,"    45524.670"
2021,710,699,720219,3189.905,"     1906.591"
2021,710,699,720229,850.384,"      551.500"
2021,710,699,720241,7092.211,"    11996.224"
2021,710,699,720293,190.267,"        7.550"
2021,710,699,720310,12214.036,"    33508.300"
2021,710,699,720410,3440.397,"    10061.807"
2021,710,699,720429,9884.959,"    25843.057"
2021,710,699,720449,20098.119,"    43701.460"
2021,710,699,720521,5.917,"        3.000"
2021,710,699,720719,763.692,"     1834.800"
2021,710,699,721011,61.615,"      267.820"
2021,710,699,721119,16.978,"        8.800"
2021,710,699,721911,141.044,"       32.890"
2021,710,699,721913,1117.265,"      255.702"
2021,710,699,721921,895.762,"      226.158"
2021,710,699,721923,548.052,"      361.340"
2021,710,699,721932,1158.116,"      304.998"
2021,710,699,721934,1770.475,"      842.605"
2021,710,699,721990,657.481,"      254.926"
2021,710,699,722020,1421.614,"      793.438"
2021,710,699,722510,144.802,"      253.924"
2021,710,699,722850,56.716,"       83.880"
2021,710,699,722880,204.291,"       97.284"
2021,710,699,730410,83.32,"       10.000"
2021,710,699,730439,6.635,"        2.617"
2021,710,699,730690,3.277,"        0.260"
2021,710,699,730719,0.24,"        0.045"
2021,710,699,730722,1.05,"        0.024"
2021,710,699,730791,8.775,"       14.500"
2021,710,699,730799,56.552,"       14.502"
2021,710,699,730890,40.725,"        3.884"
2021,710,699,731010,203.67,"       15.000"
2021,710,699,731100,13.289,"       15.471"
2021,710,699,731290,2.412,"        0.372"
2021,710,699,731590,0.054,"        0.004"
2021,710,699,731814,1.014,"        0.076"
2021,710,699,731816,3.762,"        0.265"
2021,710,699,731822,0.553,"        0.068"
2021,710,699,731824,0.037,"           NA"
2021,710,699,731930,1.376,"        0.022"
2021,710,699,732010,0.466,"        0.309"
2021,710,699,732090,8.883,"        0.942"
2021,710,699,732310,0.001,"        0.030"
2021,710,699,732399,0.158,"        0.004"
2021,710,699,732490,7.623,"        3.436"
2021,710,699,732619,11.512,"        1.742"
2021,710,699,740200,692761.875,"    78292.000"
2021,710,699,740400,535.764,"      121.380"
2021,710,699,740729,30.617,"        2.471"
2021,710,699,740919,609.336,"       38.505"
2021,710,699,741820,36.649,"        2.485"
2021,710,699,750220,1575.287,"       96.000"
2021,710,699,750610,5704.981,"      338.000"
2021,710,699,760110,4377.346,"     1994.906"
2021,710,699,760200,32643.796,"    19218.765"
2021,710,699,760519,3.929,"        1.400"
2021,710,699,760612,1.91,"        0.114"
2021,710,699,760711,14.546,"        4.213"
2021,710,699,760820,1461.948,"      301.255"
2021,710,699,761510,0.505,"        0.032"
2021,710,699,761610,0.128,"        0.001"
2021,710,699,780110,315.194,"      148.671"
2021,710,699,790120,42.537,"       24.680"
2021,710,699,790790,7.915,"        0.447"
2021,710,699,810510,68.193,"        8.948"
2021,710,699,811299,1435.133,"       75.671"
2021,710,699,820310,0.338,"        0.026"
2021,710,699,820551,0.001,"           NA"
2021,710,699,820590,0.542,"        0.034"
2021,710,699,820712,67.472,"        4.610"
2021,710,699,820730,479.255,"     1219.565"
2021,710,699,820750,8.599,"        0.002"
2021,710,699,820790,1.915,"        0.008"
2021,710,699,820890,5.597,"        0.008"
2021,710,699,821420,0.034,"        0.003"
2021,710,699,830110,0.01,"        0.005"
2021,710,699,830140,1.549,"        0.220"
2021,710,699,830170,0.363,"        0.008"
2021,710,699,830230,5.439,"        0.123"
2021,710,699,830242,0.027,"        0.020"
2021,710,699,830250,64.542,"        6.283"
2021,710,699,830629,0.277,"        0.071"
2021,710,699,830710,45.426,"        2.430"
2021,710,699,830890,0.957,"        0.190"
2021,710,699,831000,0.346,"        0.007"
2021,710,699,831130,9.457,"        0.338"
2021,710,699,840290,0.591,"        0.005"
2021,710,699,840490,108.639,"        2.920"
2021,710,699,840733,5.006,"        0.254"
2021,710,699,840820,61.143,"        3.564"
2021,710,699,840991,149.053,"        2.034"
2021,710,699,841221,36.565,"        1.613"
2021,710,699,841231,5.555,"        0.136"
2021,710,699,841290,58.541,"        0.583"
2021,710,699,841319,0.054,"        0.024"
2021,710,699,841330,9.713,"        0.255"
2021,710,699,841360,53.698,"        1.730"
2021,710,699,841381,299.349,"        0.541"
2021,710,699,841410,0.632,"        0.017"
2021,710,699,841430,0.473,"        0.041"
2021,710,699,841459,12.607,"        0.725"
2021,710,699,841490,61.634,"        0.234"
2021,710,699,841710,8.479,"        0.686"
2021,710,699,841780,65.712,"        4.856"
2021,710,699,841869,115.296,"       10.556"
2021,710,699,841899,34.496,"        1.594"
2021,710,699,841950,3.897,"        0.193"
2021,710,699,841990,14.872,"        4.784"
2021,710,699,842112,0.001,"           NA"
2021,710,699,842121,4.297,"        0.202"
2021,710,699,842129,0.156,"        0.005"
2021,710,699,842139,39811.185,"     1317.530"
2021,710,699,842199,539.052,"       11.670"
2021,710,699,842230,1.543,"        0.006"
2021,710,699,842310,0.046,"        0.006"
2021,710,699,842390,21.479,"        0.800"
2021,710,699,842489,3.389,"        0.154"
2021,710,699,842531,79.089,"        6.812"
2021,710,699,842549,0.092,"        0.019"
2021,710,699,842720,31.992,"        6.084"
2021,710,699,842810,106.099,"       16.403"
2021,710,699,843041,1463.788,"      113.283"
2021,710,699,843050,762.2,"       71.752"
2021,710,699,843139,132.379,"        9.668"
2021,710,699,843143,720.839,"       64.084"
2021,710,699,843230,0.041,"        0.003"
2021,710,699,843610,81.808,"       10.607"
2021,710,699,843680,1383.014,"      126.441"
2021,710,699,843699,131.086,"       64.627"
2021,710,699,843790,18.299,"        0.416"
2021,710,699,843880,196.921,"        4.345"
2021,710,699,843991,12.863,"        0.490"
2021,710,699,844390,0.007,"           NA"
2021,710,699,844712,82.956,"        4.221"
2021,710,699,845090,12.23,"        0.735"
2021,710,699,845530,1021.592,"      245.220"
2021,710,699,845610,0.071,"        0.001"
2021,710,699,845819,32.132,"        4.989"
2021,710,699,846190,52.284,"        1.638"
2021,710,699,846291,23.735,"        2.895"
2021,710,699,846410,1.554,"        0.158"
2021,710,699,846610,0.356,"        0.002"
2021,710,699,846693,19.384,"        0.190"
2021,710,699,846719,3.775,"        0.110"
2021,710,699,846799,7.73,"        0.186"
2021,710,699,847120,36.781,"        0.208"
2021,710,699,847193,198.986,"        0.753"
2021,710,699,847330,40.888,"        0.620"
2021,710,699,847410,473.819,"       55.771"
2021,710,699,847431,9.059,"        1.861"
2021,710,699,847439,394.854,"       29.874"
2021,710,699,847490,626.89,"       47.513"
2021,710,699,847730,62.112,"        1.894"
2021,710,699,847759,59.638,"           NA"
2021,710,699,847790,24.255,"        2.804"
2021,710,699,847910,4.478,"        0.357"
2021,710,699,847989,189.633,"       17.236"
2021,710,699,848041,74.405,"        1.458"
2021,710,699,848071,342.489,"       50.115"
2021,710,699,848120,19.921,"        0.440"
2021,710,699,848140,14.197,"        0.164"
2021,710,699,848190,110.762,"        2.324"
2021,710,699,848220,2.556,"        0.196"
2021,710,699,848240,4.071,"        0.117"
2021,710,699,848280,31.263,"        1.004"
2021,710,699,848299,25.272,"        4.075"
2021,710,699,848320,3.433,"        0.215"
2021,710,699,848340,69.469,"        3.157"
2021,710,699,848360,144.799,"        4.350"
2021,710,699,848410,1.54,"        0.068"
